FEvals,Time
10.0,0.0005786499999800299
21.0,0.008194199999934426
22.0,0.008244400000031809
32.0,0.015526499999850785
33.0,0.014759050000066054
34.0,0.016333220000046823
44.0,0.016316800000026888
45.0,0.017604650000066613
46.0,0.016956349999986742
55.0,0.016988800000035553
56.0,0.018957300000010946
57.0,0.018337900000005902
58.0,0.01825640000004114
66.0,0.02372919999993428
67.0,0.026601899999983896
68.0,0.0255941000001485
69.0,0.025414850000004208
77.0,0.02498879999984638
78.0,0.02615044999993188
79.0,0.02917780000007042
80.0,0.02679183333331518
88.0,0.026219200000014098
89.0,0.027402200000096855
90.0,0.02801010000007409
91.0,0.029316799999975274
99.0,0.02741199999991295
101.0,0.028845266666697473
102.0,0.030625724999993054
110.0,0.028593999999884545
112.0,0.03007876666667168
113.0,0.03300676666666883
114.0,0.030098299999963274
121.0,0.029759399999875313
123.0,0.0318398500000967
124.0,0.0336548500000049
125.0,0.031283599999937906
132.0,0.03094169999985752
134.0,0.0330864999999676
135.0,0.03524227500003008
136.0,0.03246769999998378
144.0,0.03214479999996911
145.0,0.03431965000004311
146.0,0.03681500000001847
147.0,0.03374569999994037
155.0,0.033318999999892185
156.0,0.035558800000103474
157.0,0.03814837499996315
158.0,0.03493240000000242
166.0,0.03446340000004966
167.0,0.036791149999999107
168.0,0.03939705000001936
170.0,0.03615609999997105
177.0,0.035603899999841815
178.0,0.03805710000006002
179.0,0.03937759999996615
180.0,0.04450629999996636
181.0,0.0373452000000043
188.0,0.036753200000021025
189.0,0.03925375000005715
190.0,0.040641066666694314
191.0,0.04590589999997974
193.0,0.03855820000001131
200.0,0.04554326666660321
201.0,0.0482800000000528
202.0,0.05367619999992712
205.0,0.045439900000019406
211.0,0.04610309999998208
212.0,0.0491882999999973
213.0,0.05495700000005854
216.0,0.04664700000000721
222.0,0.047267450000049394
223.0,0.05052132500000539
224.0,0.056231300000035844
227.0,0.047811499999966145
233.0,0.04726469999991423
234.0,0.051364139999986944
236.0,0.05755870000007235
238.0,0.04913629999998648
244.0,0.04844789999992827
245.0,0.05260118000003331
247.0,0.05883610000000772
249.0,0.0503032000000303
255.0,0.04961890000004132
256.0,0.0538355799999863
258.0,0.060129100000040125
260.0,0.05146019999995133
266.0,0.05078869999988456
267.0,0.05510544000005666
269.0,0.06206799999995383
271.0,0.05261229999996431
277.0,0.05194280000000617
278.0,0.054791475000058654
279.0,0.06260970000005273
280.0,0.06402090000005956
282.0,0.053742599999964114
288.0,0.05308219999983521
289.0,0.05599817499998494
290.0,0.06399339999995846
291.0,0.06530610000004344
293.0,0.05487529999993512
299.0,0.05421260000002803
300.0,0.057216425000063964
301.0,0.06544780000001538
302.0,0.0666043000001082
304.0,0.05599250000000211
310.0,0.05543659999989359
311.0,0.058440450000006194
312.0,0.06678450000003977
313.0,0.06787499999995816
315.0,0.05710969999995541
322.0,0.05904492000004211
323.0,0.06812209999998231
324.0,0.06914540000002489
326.0,0.05823290000000725
333.0,0.059455275000004804
334.0,0.06641389999998637
335.0,0.07041890000004969
337.0,0.059365200000002005
344.0,0.060622050000063155
345.0,0.0677357499999971
346.0,0.07169219999991583
348.0,0.06048079999993661
355.0,0.06178042499999492
356.0,0.06906735000001163
357.0,0.07296760000008362
359.0,0.061615299999971285
366.0,0.06274050000001807
367.0,0.06813839999999043
368.0,0.07424809999997706
370.0,0.06275170000003527
377.0,0.0638890000000174
378.0,0.06939013333336182
379.0,0.07552970000006098
382.0,0.06393040000000383
388.0,0.06502510000003288
389.0,0.0706464000000248
390.0,0.07686910000006719
393.0,0.06524839999997312
399.0,0.06616106666660926
400.0,0.07190540000002936
401.0,0.07815210000012485
404.0,0.0665695999999798
410.0,0.06729519999998956
411.0,0.07316969999999401
412.0,0.07942900000011832
415.0,0.06789059999994151
421.0,0.06844856666665085
422.0,0.07450740000001588
423.0,0.08070930000008048
426.0,0.06914819999997235
432.0,0.0695896999999756
433.0,0.07581376666670774
434.0,0.08197309999991376
437.0,0.07035220000000209
443.0,0.07075433333337362
444.0,0.07724520000003092
445.0,0.08326420000003054
448.0,0.07158319999996365
454.0,0.07190639999998893
455.0,0.07854850000001079
456.0,0.08457130000010693
459.0,0.07278480000002219
