FEvals,Fitness
443.0,774.0081505710326
444.0,824.3431839127417
445.0,785.7833743785171
448.0,814.2340395732957
454.0,774.0081505710326
455.0,824.3431839127417
456.0,785.7833743785171
459.0,814.2340395732957
465.0,774.0081505710326
466.0,824.3431839127417
467.0,785.7833743785171
470.0,814.2340395732957
476.0,774.0081505710326
477.0,824.3431839127417
478.0,785.7833743785171
481.0,814.2340395732957
487.0,774.0081505710326
488.0,818.6520601314936
489.0,794.3379015160019
493.0,774.6386230928539
498.0,774.0081505710326
499.0,818.6520601314936
500.0,794.3379015160019
504.0,774.6386230928539
509.0,774.0081505710326
510.0,818.6520601314936
511.0,794.3379015160019
515.0,774.6386230928539
520.0,774.0081505710326
521.0,818.6520601314936
522.0,794.3379015160019
526.0,774.6386230928539
531.0,774.0081505710326
532.0,813.4441744660911
533.0,787.7714753749527
537.0,774.6386230928539
542.0,774.0081505710326
543.0,813.4441744660911
544.0,787.7714753749527
548.0,774.6386230928539
553.0,774.0081505710326
554.0,813.4441744660911
555.0,787.7714753749527
559.0,774.6386230928539
564.0,774.0081505710326
565.0,813.4441744660911
566.0,787.7714753749527
570.0,774.6386230928539
575.0,760.7848515458127
576.0,766.0607244521149
577.0,787.7714753749527
581.0,774.6386230928539
586.0,760.7848515458127
587.0,766.0607244521149
588.0,787.7714753749527
592.0,774.6386230928539
597.0,760.7848515458127
598.0,718.6772744381386
599.0,778.3535401880749
600.0,758.2726909185807
603.0,774.6386230928539
608.0,760.7848515458127
609.0,718.6772744381386
610.0,778.3535401880749
611.0,758.2726909185807
614.0,774.6386230928539
619.0,760.7848515458127
620.0,718.6772744381386
621.0,778.3535401880749
622.0,758.2726909185807
625.0,774.6386230928539
630.0,760.7848515458127
631.0,718.6772744381386
632.0,778.3535401880749
633.0,758.2726909185807
636.0,774.6386230928539
641.0,760.7848515458127
642.0,718.6772744381386
643.0,778.3535401880749
644.0,758.2726909185807
647.0,774.6386230928539
652.0,718.6772744381386
653.0,759.196027965224
654.0,778.3535401880749
655.0,758.2726909185807
658.0,774.6386230928539
663.0,718.6772744381386
664.0,759.196027965224
665.0,778.3535401880749
666.0,758.2726909185807
669.0,774.6386230928539
674.0,718.6772744381386
675.0,759.196027965224
676.0,778.3535401880749
677.0,758.2726909185807
680.0,774.6386230928539
685.0,718.6772744381386
686.0,718.6772744381386
687.0,763.4344737505909
688.0,758.2726909185807
691.0,774.6386230928539
696.0,718.6772744381386
697.0,718.6772744381386
698.0,763.4344737505909
699.0,758.2726909185807
702.0,774.6386230928539
707.0,718.6772744381386
708.0,718.6772744381386
709.0,763.4344737505909
710.0,758.2726909185807
713.0,774.6386230928539
718.0,718.6772744381386
719.0,718.6772744381386
720.0,759.6997573031699
721.0,738.4749826783597
724.0,774.6386230928539
729.0,718.6772744381386
730.0,718.6772744381386
731.0,759.6997573031699
732.0,738.4749826783597
735.0,774.6386230928539
