FEvals,Time
50.0,0.0005725749999392349
101.0,0.019267299999910392
102.0,0.019284642857111782
152.0,0.038239699999849115
153.0,0.0369661999998101
154.0,0.03886302000007617
204.0,0.050529149999960055
205.0,0.04990863999987596
206.0,0.05574649999994108
255.0,0.06276524999995559
256.0,0.06067704999989587
257.0,0.06854859999998553
306.0,0.08202649999998357
307.0,0.07909717499993008
308.0,0.08654040000010355
309.0,0.08904859999984183
357.0,0.09499134999995817
358.0,0.09116387499989287
359.0,0.09929920000013226
360.0,0.10189309999987016
408.0,0.10766734999992877
409.0,0.1032000249997509
410.0,0.11170340000012402
411.0,0.11471110000002227
459.0,0.12103444999992519
460.0,0.11503624999986073
461.0,0.12402169999995748
462.0,0.12753220000013246
510.0,0.13392795000001456
511.0,0.12769180000001748
512.0,0.12998779999963972
513.0,0.14002449999998134
561.0,0.14707429999997146
562.0,0.1394518000000365
563.0,0.14139409999995678
564.0,0.15166240000007747
612.0,0.16081594999992888
613.0,0.15117339999998572
614.0,0.15300814999989143
615.0,0.163320499999827
663.0,0.17445464999995863
664.0,0.16341719999998836
665.0,0.16439289999959783
666.0,0.1750216000000364
714.0,0.18777840000001333
715.0,0.17530040000004496
716.0,0.17565979999994852
717.0,0.18659160000015615
765.0,0.20085695000000212
766.0,0.18692186666676966
767.0,0.1868883999999298
768.0,0.19853009999997084
816.0,0.2135898999999455
817.0,0.19859770000005028
818.0,0.19818969999971614
819.0,0.2107397999998284
867.0,0.22614169999998524
868.0,0.2101818666665546
869.0,0.20937069999968116
870.0,0.22272980000025197
918.0,0.24516769999989663
919.0,0.22818503333329923
920.0,0.22680309999964265
921.0,0.2411995000002207
969.0,0.2577232499999127
970.0,0.24038946666663227
971.0,0.23844119999978375
972.0,0.25311150000015914
1020.0,0.27014364999990903
1021.0,0.25227940000002036
1022.0,0.25014184999974987
1023.0,0.2653761999999915
1071.0,0.28255939999995405
1072.0,0.2642166666666981
1073.0,0.26936030000001665
1074.0,0.2662129999996523
1122.0,0.29513629999991053
1123.0,0.2761354666666496
1124.0,0.2816044999999576
1125.0,0.27800834999948165
1173.0,0.3074848999999631
1174.0,0.28799199999995534
1175.0,0.2935081000000537
1176.0,0.28978719999986424
1224.0,0.32003484999997056
1225.0,0.2997183333333169
1226.0,0.3051967000001241
1227.0,0.30140454999968824
1275.0,0.332649199999949
1276.0,0.3115030999999817
1277.0,0.3168502000000899
1278.0,0.3132905499996923
1326.0,0.3450845499999531
1327.0,0.32323459999997795
1328.0,0.3283218000001398
1329.0,0.32516189999955714
1377.0,0.35751119999997627
1378.0,0.33523956666662497
1379.0,0.33969360000014603
1380.0,0.3368358499999431
1428.0,0.369943099999972
1429.0,0.34737743333342525
1430.0,0.3510180000000673
1431.0,0.34836234999988847
1479.0,0.3824463499999524
1480.0,0.3597247333334128
1481.0,0.36238539999999375
1482.0,0.35986964999983684
1530.0,0.39479299999997863
1531.0,0.37176813333333786
1532.0,0.3737539999999626
1533.0,0.3715349999999944
1581.0,0.40727984999996636
1582.0,0.3836202666667911
1583.0,0.38497879999999896
1584.0,0.3830611999997018
1632.0,0.41948784999993904
1633.0,0.395421866666652
1634.0,0.3963658000000123
1635.0,0.3949443999997584
1683.0,0.4317230999999708
1684.0,0.40714580000008027
1685.0,0.4076899000001504
1686.0,0.4067403999997623
1734.0,0.4440465499999533
1735.0,0.4189603333334162
1736.0,0.4188197999999375
1737.0,0.4184485999999197
1785.0,0.45649779999995127
1786.0,0.43063356666664276
1787.0,0.4301619000000301
1788.0,0.43000069999970947
1836.0,0.46895039999991184
1837.0,0.44232453333324884
1838.0,0.44169170000009217
1839.0,0.4415767499999675
1887.0,0.4813764999999819
1888.0,0.45388373333332765
1889.0,0.4532888999999614
1890.0,0.45371944999988045
1938.0,0.4938903999999269
1939.0,0.46547256666667636
1940.0,0.4646035000000666
1941.0,0.4656443499998204
1989.0,0.506462500000012
1990.0,0.47698106666674295
1991.0,0.4760444999999436
1992.0,0.4774014499996611
2040.0,0.5189274499999073
2041.0,0.4883681333333622
2042.0,0.4877771999999823
2043.0,0.489368249999643
2091.0,0.5315745499999451
2092.0,0.4997883666665833
2093.0,0.4993922000001021
2094.0,0.5011597999996411
2142.0,0.5440324999999575
2143.0,0.5116487333332694
2144.0,0.5109327000000121
2145.0,0.5130401999999776
2193.0,0.5564666999999446
2194.0,0.523096100000051
2195.0,0.5226222000001144
2196.0,0.5246808499998679
2244.0,0.568806549999934
2245.0,0.5344876666667157
2246.0,0.5341032000001178
2247.0,0.5363083499996719
2295.0,0.580876149999952
2296.0,0.5458551000001156
2297.0,0.5453972000000249
2298.0,0.547642949999954
2346.0,0.5930462999999264
2347.0,0.5572675666667237
2348.0,0.5566605000001346
2349.0,0.559735149999824
2397.0,0.6049448499999812
2398.0,0.5687379999999772
2399.0,0.5679794000000129
2400.0,0.5714404000000286
2448.0,0.6175895499999626
2449.0,0.5803286333333517
2450.0,0.5794247999999698
2451.0,0.5829986999997345
2499.0,0.6301869000000124
2500.0,0.5920001666665561
2501.0,0.5906517000000804
2502.0,0.5943930500000079
