Iteration,Fitness
0,1380.8559100355546
1,862.6997417861877
2,844.43132498108
3,821.6945912652022
4,818.3622562723731
5,818.3622562723731
6,818.3622562723731
7,818.3622562723731
8,818.3622562723731
9,818.3622562723731
10,818.3622562723731
11,818.3622562723731
12,823.9251454840042
13,820.3204086181001
14,821.236413550022
