FEvals,Fitness
1734.0,907.5887297438431
1735.0,943.5286392559692
1736.0,849.4145723170334
1737.0,819.9902440737751
1785.0,907.5887297438431
1786.0,943.5286392559692
1787.0,849.4145723170334
1788.0,819.9902440737751
1836.0,907.5887297438431
1837.0,943.5286392559692
1838.0,849.4145723170334
1839.0,819.9902440737751
1887.0,907.5887297438431
1888.0,943.5286392559692
1889.0,849.4145723170334
1890.0,819.9902440737751
1938.0,907.5887297438431
1939.0,943.5286392559692
1940.0,849.4145723170334
1941.0,819.9902440737751
1989.0,907.5887297438431
1990.0,943.5286392559692
1991.0,849.4145723170334
1992.0,819.9902440737751
2040.0,907.5887297438431
2041.0,943.5286392559692
2042.0,849.4145723170334
2043.0,819.9902440737751
2091.0,907.5887297438431
2092.0,943.5286392559692
2093.0,849.4145723170334
2094.0,819.9902440737751
2142.0,907.5887297438431
2143.0,943.5286392559692
2144.0,849.4145723170334
2145.0,819.9902440737751
2193.0,907.5887297438431
2194.0,943.5286392559692
2195.0,849.4145723170334
2196.0,819.9902440737751
2244.0,907.5887297438431
2245.0,943.5286392559692
2246.0,849.4145723170334
2247.0,819.9902440737751
2295.0,907.5887297438431
2296.0,943.5286392559692
2297.0,849.4145723170334
2298.0,819.9902440737751
2346.0,907.5887297438431
2347.0,943.5286392559692
2348.0,849.4145723170334
2349.0,819.9902440737751
2397.0,907.5887297438431
2398.0,943.5286392559692
2399.0,849.4145723170334
2400.0,819.9902440737751
2448.0,907.5887297438431
2449.0,943.5286392559692
2450.0,849.4145723170334
2451.0,819.9902440737751
2499.0,907.5887297438431
2500.0,943.5286392559692
2501.0,849.4145723170334
2502.0,819.9902440737751
2550.0,907.5887297438431
2551.0,943.5286392559692
2552.0,849.4145723170334
2553.0,819.9902440737751
2601.0,907.5887297438431
2602.0,943.5286392559692
2603.0,849.4145723170334
2604.0,819.9902440737751
2652.0,907.5887297438431
2653.0,943.5286392559692
2654.0,849.4145723170334
2655.0,819.9902440737751
2703.0,907.5887297438431
2704.0,943.5286392559692
2705.0,849.4145723170334
2706.0,819.9902440737751
2754.0,907.5887297438431
2755.0,943.5286392559692
2756.0,849.4145723170334
2757.0,819.9902440737751
2805.0,907.5887297438431
2806.0,943.5286392559692
2807.0,849.4145723170334
2808.0,819.9902440737751
2856.0,907.5887297438431
2857.0,943.5286392559692
2858.0,849.4145723170334
2859.0,819.9902440737751
2907.0,907.5887297438431
2908.0,943.5286392559692
2909.0,849.4145723170334
2910.0,819.9902440737751
2958.0,907.5887297438431
2959.0,943.5286392559692
2960.0,849.4145723170334
2961.0,819.9902440737751
3009.0,907.5887297438431
3010.0,943.5286392559692
3011.0,849.4145723170334
3012.0,819.9902440737751
3060.0,907.5887297438431
3061.0,943.5286392559692
3062.0,849.4145723170334
3063.0,819.9902440737751
3111.0,907.5887297438431
3112.0,943.5286392559692
3113.0,849.4145723170334
3114.0,819.9902440737751
3162.0,907.5887297438431
3163.0,943.5286392559692
3164.0,849.4145723170334
3165.0,819.9902440737751
3213.0,907.5887297438431
3214.0,943.5286392559692
3215.0,849.4145723170334
3216.0,819.9902440737751
3264.0,907.5887297438431
3265.0,943.5286392559692
3266.0,849.4145723170334
3267.0,819.9902440737751
3315.0,907.5887297438431
3316.0,943.5286392559692
3317.0,849.4145723170334
3318.0,819.9902440737751
3366.0,907.5887297438431
3367.0,943.5286392559692
3368.0,849.4145723170334
3369.0,819.9902440737751
3417.0,907.5887297438431
3418.0,943.5286392559692
3419.0,849.4145723170334
3420.0,819.9902440737751
3468.0,907.5887297438431
3469.0,943.5286392559692
3470.0,849.4145723170334
3471.0,819.9902440737751
3519.0,907.5887297438431
3520.0,943.5286392559692
3521.0,849.4145723170334
3522.0,819.9902440737751
3570.0,907.5887297438431
3571.0,943.5286392559692
3572.0,849.4145723170334
3573.0,819.9902440737751
3621.0,907.5887297438431
3622.0,943.5286392559692
3623.0,849.4145723170334
3624.0,819.9902440737751
3672.0,907.5887297438431
3673.0,943.5286392559692
3674.0,849.4145723170334
3675.0,819.9902440737751
3723.0,907.5887297438431
3724.0,943.5286392559692
3725.0,849.4145723170334
3726.0,819.9902440737751
3774.0,907.5887297438431
3775.0,943.5286392559692
3776.0,849.4145723170334
3777.0,819.9902440737751
3825.0,907.5887297438431
3826.0,943.5286392559692
3827.0,849.4145723170334
3828.0,819.9902440737751
3876.0,907.5887297438431
3877.0,943.5286392559692
3878.0,849.4145723170334
3879.0,819.9902440737751
3927.0,907.5887297438431
3928.0,943.5286392559692
3929.0,849.4145723170334
3930.0,819.9902440737751
3978.0,907.5887297438431
3979.0,943.5286392559692
3980.0,849.4145723170334
3981.0,819.9902440737751
4029.0,907.5887297438431
4030.0,943.5286392559692
4031.0,849.4145723170334
4032.0,819.9902440737751
4080.0,907.5887297438431
4081.0,943.5286392559692
