,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Mutation Rate,param_Population Size,param_activation,param_hidden_layer_sizes,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,217.9539584159851,1.648779552231802,0.0034379959106445312,0.0004743246882697769,0.1,10,relu,[68],0.001,"{'Mutation Rate': 0.1, 'Population Size': 10, 'activation': <function relu at 0x108ed3f40>, 'hidden_layer_sizes': [68], 'learning_rate': 0.001}",0.9612396451738422,0.9749896562100352,0.962497889556588,0.9687469235925874,0.9600125078173859,0.9654973244700878,0.005619108698395487,1,0.9656156512256565,0.9640617454510388,0.9668739130706525,0.9687499755858993,0.9671825669467785,0.9664967704560052,0.0015744970377122066
1,217.6601019859314,1.3689254406292353,0.003132200241088867,0.00032378909471237553,0.1,10,relu,[68],0.01,"{'Mutation Rate': 0.1, 'Population Size': 10, 'activation': <function relu at 0x108ed3f40>, 'hidden_layer_sizes': [68], 'learning_rate': 0.01}",0.9612396451738422,0.9749896562100352,0.962497889556588,0.9687469235925874,0.9600125078173859,0.9654973244700878,0.005619108698395487,1,0.9656156512256565,0.9640617454510388,0.9668739130706525,0.9687499755858993,0.9671825669467785,0.9664967704560052,0.0015744970377122066
2,217.5984076499939,1.8261137435731125,0.004453182220458984,0.0027656863268418694,0.1,10,relu,[68],0.03,"{'Mutation Rate': 0.1, 'Population Size': 10, 'activation': <function relu at 0x108ed3f40>, 'hidden_layer_sizes': [68], 'learning_rate': 0.03}",0.9612396451738422,0.9749896562100352,0.962497889556588,0.9687469235925874,0.9600125078173859,0.9654973244700878,0.005619108698395487,1,0.9656156512256565,0.9640617454510388,0.9668739130706525,0.9687499755858993,0.9671825669467785,0.9664967704560052,0.0015744970377122066
3,213.1018150806427,1.287831277024384,0.0033523082733154298,0.0002873499844205691,0.1,20,relu,[68],0.001,"{'Mutation Rate': 0.1, 'Population Size': 20, 'activation': <function relu at 0x108ed3f40>, 'hidden_layer_sizes': [68], 'learning_rate': 0.001}",0.9612396451738422,0.9749896562100352,0.962497889556588,0.9687469235925874,0.9600125078173859,0.9654973244700878,0.005619108698395487,1,0.9656156512256565,0.9640617454510388,0.9668739130706525,0.9687499755858993,0.9671825669467785,0.9664967704560052,0.0015744970377122066
4,215.58530354499817,1.9654574931419952,0.004099273681640625,0.0015226130001103411,0.1,20,relu,[68],0.01,"{'Mutation Rate': 0.1, 'Population Size': 20, 'activation': <function relu at 0x108ed3f40>, 'hidden_layer_sizes': [68], 'learning_rate': 0.01}",0.9612396451738422,0.9749896562100352,0.962497889556588,0.9687469235925874,0.9600125078173859,0.9654973244700878,0.005619108698395487,1,0.9656156512256565,0.9640617454510388,0.9668739130706525,0.9687499755858993,0.9671825669467785,0.9664967704560052,0.0015744970377122066
5,211.82811026573182,5.218937102024331,0.003088569641113281,0.0012735092245966693,0.1,20,relu,[68],0.03,"{'Mutation Rate': 0.1, 'Population Size': 20, 'activation': <function relu at 0x108ed3f40>, 'hidden_layer_sizes': [68], 'learning_rate': 0.03}",0.9612396451738422,0.9749896562100352,0.962497889556588,0.9687469235925874,0.9600125078173859,0.9654973244700878,0.005619108698395487,1,0.9656156512256565,0.9640617454510388,0.9668739130706525,0.9687499755858993,0.9671825669467785,0.9664967704560052,0.0015744970377122066
6,202.51040062904357,1.0861280921320282,0.002031564712524414,0.00031722836880372727,0.1,50,relu,[68],0.001,"{'Mutation Rate': 0.1, 'Population Size': 50, 'activation': <function relu at 0x108ed3f40>, 'hidden_layer_sizes': [68], 'learning_rate': 0.001}",0.9612396451738422,0.9749896562100352,0.962497889556588,0.9687469235925874,0.9600125078173859,0.9654973244700878,0.005619108698395487,1,0.9656156512256565,0.9640617454510388,0.9668739130706525,0.9687499755858993,0.9671825669467785,0.9664967704560052,0.0015744970377122066
7,257.39838514328005,1.9978370410502524,0.003028202056884766,0.0002137401698255864,0.1,50,relu,[68],0.01,"{'Mutation Rate': 0.1, 'Population Size': 50, 'activation': <function relu at 0x108ed3f40>, 'hidden_layer_sizes': [68], 'learning_rate': 0.01}",0.9612396451738422,0.9749896562100352,0.962497889556588,0.9687469235925874,0.9600125078173859,0.9654973244700878,0.005619108698395487,1,0.9656156512256565,0.9640617454510388,0.9668739130706525,0.9687499755858993,0.9671825669467785,0.9664967704560052,0.0015744970377122066
8,224.48179154396058,30.10057585823564,0.0037078380584716795,0.001124469510606424,0.1,50,relu,[68],0.03,"{'Mutation Rate': 0.1, 'Population Size': 50, 'activation': <function relu at 0x108ed3f40>, 'hidden_layer_sizes': [68], 'learning_rate': 0.03}",0.9612396451738422,0.9749896562100352,0.962497889556588,0.9687469235925874,0.9600125078173859,0.9654973244700878,0.005619108698395487,1,0.9656156512256565,0.9640617454510388,0.9668739130706525,0.9687499755858993,0.9671825669467785,0.9664967704560052,0.0015744970377122066
9,198.30553317070007,3.6450213029519207,0.003131198883056641,5.3693939019823896e-05,0.1,100,relu,[68],0.001,"{'Mutation Rate': 0.1, 'Population Size': 100, 'activation': <function relu at 0x108ed3f40>, 'hidden_layer_sizes': [68], 'learning_rate': 0.001}",0.9612396451738422,0.9749896562100352,0.962497889556588,0.9687469235925874,0.9600125078173859,0.9654973244700878,0.005619108698395487,1,0.9656156512256565,0.9640617454510388,0.9668739130706525,0.9687499755858993,0.9671825669467785,0.9664967704560052,0.0015744970377122066
