Iteration,Fitness
0.0,13.875
1.0,33.75
2.0,35.75
3.0,36.25
4.0,36.375
5.0,37.375
6.0,37.5
7.0,37.75
8.0,37.875
9.0,38.25
10.0,38.375
11.0,38.375
12.0,38.625
13.0,39.42857142857143
14.0,40.166666666666664
15.0,40.666666666666664
16.0,41.0
17.0,42.0
18.0,42.0
19.0,42.0
20.0,42.0
21.0,42.5
22.0,42.5
23.0,44.0
24.0,44.5
25.0,44.5
26.0,44.5
27.0,44.5
28.0,44.0
29.0,44.0
30.0,44.0
31.0,44.0
