Iteration,Time
0.0,0.0001221125000014922
1.0,0.006655962500012436
2.0,0.012834212500003161
3.0,0.012912462500011657
4.0,0.012981424999999547
5.0,0.019141025000017464
6.0,0.01922005000000837
7.0,0.019286500000006868
8.0,0.01935707500000916
9.0,0.019426787500009368
10.0,0.01948670000000874
11.0,0.01954870000001563
12.0,0.019610974999999087
13.0,0.019676650000015172
14.0,0.01973687500000665
15.0,0.019806400000014435
16.0,0.019864925000000255
17.0,0.026935425000004898
18.0,0.02702331250001322
19.0,0.027097750000002918
20.0,0.027166612500010956
21.0,0.027229387500007363
22.0,0.027295262500011575
23.0,0.02736230000000006
24.0,0.02743625000000094
25.0,0.027507787500006486
26.0,0.02757922500000376
27.0,0.0276464750000045
28.0,0.027714712499999905
29.0,0.027781675000007056
30.0,0.027852325000004896
31.0,0.0279210124999949
32.0,0.02798843750000657
33.0,0.028055525000013404
34.0,0.028130762500005346
35.0,0.028206525000001648
36.0,0.028280337500007136
37.0,0.028354787500013856
38.0,0.02842695000001072
39.0,0.02850222500000399
40.0,0.028577424999994605
41.0,0.02865161250000625
42.0,0.028726450000000625
43.0,0.028806887500003597
44.0,0.02888183750000195
45.0,0.028958975000001885
46.0,0.029036137500000336
47.0,0.029112937500002545
48.0,0.029189762500010374
49.0,0.02926730000000788
50.0,0.029345412499999668
51.0,0.02942940000001215
52.0,0.02950531250002086
53.0,0.029586887500009595
54.0,0.029666075000008618
55.0,0.02975043749999884
56.0,0.029836875000000873
57.0,0.029919562500012375
58.0,0.02999956250000224
59.0,0.030098125000002085
60.0,0.03018624999999986
61.0,0.03027256250000221
62.0,0.030356162500005723
63.0,0.030440075000001343
64.0,0.03053252499999104
65.0,0.03724396249999984
66.0,0.03735266250000535
67.0,0.03745187500000924
68.0,0.03754807500000368
69.0,0.03763903750001418
70.0,0.03773291249999744
71.0,0.03782653750000975
72.0,0.03791872500000437
73.0,0.03801312499999909
74.0,0.038110075000012955
75.0,0.03820721250000503
76.0,0.03830057500000095
77.0,0.03839691249999788
78.0,0.03849116250000861
79.0,0.03858687500001423
80.0,0.03868298750001031
81.0,0.0387782125000129
82.0,0.038875862499999414
83.0,0.03897378750000513
84.0,0.039074100000014766
85.0,0.03917227500000564
86.0,0.03927010000001019
87.0,0.039370000000005234
88.0,0.03946573750000937
89.0,0.039574462500013396
90.0,0.039682537500006276
91.0,0.039782625000007954
92.0,0.03988811250000879
93.0,0.039989475000005825
94.0,0.04009175000001619
95.0,0.040196287500009475
96.0,0.04029935000001217
97.0,0.04040268750000564
98.0,0.04050627500000559
99.0,0.04061132500000042
100.0,0.040715724999998315
101.0,0.04082160000000812
102.0,0.04093163750000883
103.0,0.04103798750000465
104.0,0.04114310000001353
105.0,0.041252825000000826
106.0,0.041360737500006906
107.0,0.041471162500009484
108.0,0.041585050000009005
109.0,0.041697062500006155
110.0,0.04180992500000258
111.0,0.0419199625000104
112.0,0.04203068750000938
113.0,0.04214406250000735
114.0,0.04225538749999913
115.0,0.04237047500001978
116.0,0.0424840750000115
117.0,0.0426000000000073
118.0,0.0427157625000234
119.0,0.042832250000010674
120.0,0.042945825000010984
121.0,0.043064100000009375
122.0,0.04318386250001538
123.0,0.04330227500000916
124.0,0.043423162500012324
125.0,0.043542425000012486
126.0,0.043663812500000176
127.0,0.04378393750000242
128.0,0.04390260000000268
129.0,0.04402290000000875
130.0,0.04414442500000604
131.0,0.04426638750000933
132.0,0.044389187500009086
133.0,0.04451362500000755
134.0,0.04464451249999968
135.0,0.044773812500011445
136.0,0.044899550000003785
137.0,0.045023762500001396
138.0,0.04515303750000754
139.0,0.04528031250000453
140.0,0.045407987499991975
141.0,0.04554019999999781
142.0,0.04566582500000749
143.0,0.045794287500001474
144.0,0.045932637500008866
145.0,0.04606787500001275
146.0,0.04619952499999869
147.0,0.04633545000000794
148.0,0.04646590000001538
149.0,0.04659798750000732
150.0,0.046733900000006656
151.0,0.046874599999995326
152.0,0.04701338750000161
153.0,0.04715392500000348
154.0,0.04728933750000408
155.0,0.04742612500000831
156.0,0.04759057142857565
157.0,0.0477322142857182
158.0,0.047876528571431924
159.0,0.04801778571429135
160.0,0.04815505714286213
161.0,0.04829812857143777
162.0,0.04843642857144914
163.0,0.04857542857144738
164.0,0.04871664285713807
165.0,0.048860257142856814
166.0,0.04900511428571365
167.0,0.04915117142858045
168.0,0.04928960000001682
