FEvals,Time
50.0,0.0005933875000039279
102.0,0.010301200000014887
153.0,0.02030206666667785
154.0,0.0142231999999467
204.0,0.015905360000033397
205.0,0.032247199999972054
206.0,0.015228999999976622
255.0,0.016936666666689842
256.0,0.025083449999982577
258.0,0.01608839999994416
306.0,0.02397926666666687
307.0,0.04515750000001617
308.0,0.02227809999993724
309.0,0.022738199999935205
357.0,0.025895500000046923
358.0,0.03530900000001225
359.0,0.02312539999996943
360.0,0.0235878999999386
409.0,0.03703990000002477
410.0,0.02410224999999855
411.0,0.02419125000000122
460.0,0.03815162500004021
461.0,0.02492499999999609
462.0,0.024986800000021958
511.0,0.039163800000011406
512.0,0.02586279999997032
513.0,0.02580094999996163
562.0,0.029054250000058346
563.0,0.038892049999986966
564.0,0.026413299999944684
565.0,0.026848900000004505
613.0,0.03019635000003973
614.0,0.0439809999999928
615.0,0.027220249999970747
616.0,0.02765569999996842
664.0,0.03140615000000935
665.0,0.052084999999976844
666.0,0.029261749999989206
667.0,0.028255650000005517
715.0,0.03259960000002593
716.0,0.05302099999994425
717.0,0.030107600000008006
718.0,0.029073499999981323
766.0,0.03348835000002737
767.0,0.07756599999993341
768.0,0.020287766666683638
769.0,0.02988119999997707
818.0,0.05616140000000769
819.0,0.023506133333360896
820.0,0.03093089999993026
821.0,0.03044179999994867
869.0,0.04014014999995652
870.0,0.026770733333326763
871.0,0.03174360000002707
872.0,0.031260900000006586
920.0,0.004982649999988098
921.0,0.03782919999991918
922.0,0.03223270000000866
923.0,0.03826559999993151
971.0,0.013416149999954996
972.0,0.038649699999950826
973.0,0.03336720000000545
974.0,0.03908130000002075
1022.0,0.018662800000015523
1024.0,0.03737789999996721
1025.0,0.039893000000006396
1073.0,0.020516799999995783
1075.0,0.038432575000001634
1076.0,0.040677399999935915
1124.0,0.028673899999944297
1126.0,0.03869856666665328
1127.0,0.04145979999998417
1175.0,0.030388599999923827
1177.0,0.02608423333333576
1179.0,0.042284099999960745
1226.0,0.03208879999999681
1228.0,0.029494066666643448
1230.0,0.04311319999999341
1277.0,0.03379149999989295
1279.0,0.01812406666666296
1282.0,0.04389749999995729
1329.0,0.035461299999951734
1330.0,0.01371215000006032
1331.0,0.038460099999952035
1333.0,0.04468599999995604
1380.0,0.037128199999983735
1381.0,0.01869685000002619
1383.0,0.04018940000003113
1384.0,0.04550480000000334
1431.0,0.03878739999993286
1432.0,0.02356995000002371
1434.0,0.04184050000003481
1435.0,0.04626919999998336
1482.0,0.04046379999999772
1483.0,0.030240100000014536
1485.0,0.0017126000000189379
1486.0,0.0006818000000521351
1533.0,0.04210319999992862
1534.0,0.03190549999999348
1536.0,0.012191099999995458
1537.0,0.007721199999991768
1585.0,0.04486739999993006
1587.0,0.023153900000011163
1588.0,0.014884600000073078
1636.0,0.049062099999900965
1639.0,0.021750699999984136
1687.0,0.053245899999978974
1690.0,0.024496800000008534
1738.0,0.06224109999993743
1741.0,0.03351840000004813
1789.0,0.06396409999990738
1792.0,0.03629985000003444
1840.0,0.06565589999991062
1843.0,0.05003019999992375
1891.0,0.06733389999999417
1894.0,0.05415619999996579
1942.0,0.06900279999990744
1945.0,0.058090999999990345
1993.0,0.07070869999995466
1996.0,0.06212640000001102
2044.0,0.07240219999994224
2048.0,0.06613129999993816
2095.0,0.07410129999993842
2099.0,0.07034169999997175
2150.0,0.07448319999991782
2201.0,0.07836720000000241
2252.0,0.0821786000000202
2303.0,0.08614860000000135
2354.0,0.09666519999996126
2406.0,0.1004034000000047
2457.0,0.10423639999999068
2508.0,0.10802990000001955
2559.0,0.11168499999996584
2610.0,0.11542429999997239
2661.0,0.11927609999997912
2712.0,0.12286440000002585
2763.0,0.1264054999999189
2814.0,0.13013499999999567
2865.0,0.13393759999996746
2916.0,0.13751730000001317
