Iteration,FEvals
0.0,100.0
1.0,202.0
2.0,304.0
3.0,405.25
4.0,506.375
5.0,607.75
6.0,708.875
7.0,810.0
8.0,911.125
9.0,1012.25
10.0,1113.375
11.0,1214.375
12.0,1315.625
13.0,1417.142857142857
14.0,1518.6666666666667
15.0,1620.0
16.0,1721.75
17.0,1823.0
18.0,1924.0
19.0,2025.0
20.0,2126.0
21.0,2227.25
22.0,2328.25
23.0,2429.3333333333335
24.0,2530.5
25.0,2631.5
26.0,2732.5
27.0,2833.5
28.0,2934.0
29.0,3035.0
30.0,3136.0
31.0,3237.0
