FEvals,Time
0.0,0.0001327749999830985
1.0,0.1935385000000167
2.0,0.2823528499999952
3.0,0.16566047999997408
4.0,0.28936400000000617
5.0,0.47940472499999487
6.0,0.324488183333339
7.0,0.27733373333330746
8.0,0.23964558000000125
9.0,0.3335928999999851
10.0,0.2963817999999776
11.0,0.396550719999982
12.0,0.3970588199999838
13.0,0.020642250000008744
14.0,0.2893938571428407
15.0,0.39719229999998334
16.0,0.28956337142855254
17.0,0.49133295000001453
18.0,0.334410716666639
19.0,0.39698696000000383
20.0,0.0221344000000272
21.0,0.33464544999998225
22.0,0.3908467333333192
23.0,0.21795517500001438
24.0,0.3000623999999732
25.0,0.34192253333333156
26.0,0.5026721250000037
27.0,0.40653190000002726
28.0,0.39567413333331086
29.0,0.18644995999998173
30.0,0.40812014000000546
31.0,0.22741304999999556
32.0,0.30402172500001257
33.0,0.294134533333325
34.0,0.02882367499998395
35.0,0.29550820000000994
36.0,0.2948528666666637
37.0,0.22887937500001954
38.0,0.29590556666668516
39.0,0.2952468000000105
40.0,0.22923289999999952
41.0,0.42907059999998864
42.0,0.22945307500000922
43.0,0.030693799999994553
44.0,0.29592366666668113
45.0,0.42860125000004246
46.0,0.4299225999999976
47.0,0.296328199999986
48.0,0.29646873333335105
49.0,0.8295977999999877
50.0,0.2967278666666668
51.0,0.4307939999999917
52.0,0.29701123333332663
53.0,0.03036285000001726
54.0,0.43123769999999695
55.0,0.297370633333306
56.0,0.2975345333333432
57.0,0.29768733333332875
58.0,0.8320031000000654
59.0,0.2979509000000083
60.0,0.4323507500000119
61.0,0.431285550000041
62.0,0.4327068000000054
63.0,0.4316352999999822
64.0,0.29868270000001
65.0,0.031224249999979747
66.0,0.03013659999999163
67.0,0.031380199999944125
68.0,0.03263359999994009
69.0,0.030365899999992507
70.0,0.031604449999974804
71.0,0.032839999999964675
72.0,0.03174930000000131
73.0,0.03184729999998126
74.0,0.031938400000001366
75.0,0.03084820000003674
76.0,0.03208374999996977
77.0,0.031024800000068353
78.0,0.031124699999963923
79.0,0.03121540000006462
80.0,0.03130580000004102
82.0,0.03142420000006041
84.0,0.03155340000000706
85.0,0.03164990000004764
86.0,0.03174360000002707
87.0,0.031836500000054
88.0,0.031941100000040024
90.0,0.032064900000023044
91.0,0.03216020000002118
92.0,0.03225610000004053
93.0,0.032363000000032116
95.0,0.03248970000004192
97.0,0.040357100000051105
99.0,0.04051449999997203
100.0,0.04064249999998992
102.0,0.04078100000003815
103.0,0.040890800000056515
104.0,0.04100879999998597
105.0,0.04111799999998311
106.0,0.04122519999998531
107.0,0.04133600000000115
109.0,0.04148350000002665
110.0,0.041635100000007697
112.0,0.04178609999996752
113.0,0.04191670000000158
114.0,0.04202959999997802
115.0,0.04214290000004439
117.0,0.04229140000006737
