Iteration,Time
0.0,0.0001327749999830985
1.0,0.23794567500000596
2.0,0.27966357142856524
3.0,0.2798461999999842
4.0,0.27997377142859087
5.0,0.2888921428571101
6.0,0.28903291428571265
7.0,0.28915482857142444
8.0,0.28925851428570176
9.0,0.2893703142856826
10.0,0.2894763285714167
11.0,0.2895726285714285
12.0,0.28966632857140795
13.0,0.2897688999999965
14.0,0.28987564285713624
15.0,0.3347113166666607
16.0,0.33484069999997246
17.0,0.3445637166666984
18.0,0.34471191666667284
19.0,0.34484063333333853
20.0,0.3449738333333319
21.0,0.34509438333333264
22.0,0.34519971666664634
23.0,0.3453386166666519
24.0,0.34547598333333934
25.0,0.18846986000000926
26.0,0.18859628000000156
27.0,0.22914450000001807
28.0,0.22927897499999972
29.0,0.22941014999997833
30.0,0.2295387000000062
31.0,0.2296795750000058
32.0,0.229828700000013
33.0,0.22997039999998492
34.0,0.23009887500001014
35.0,0.2967159666667006
36.0,0.2968703999999889
37.0,0.2970269999999952
38.0,0.29719166666662505
39.0,0.2973779666666587
40.0,0.29753310000000965
41.0,0.2977262666666623
42.0,0.29788766666664895
43.0,0.29806746666668005
44.0,0.298234766666648
45.0,0.29840280000000047
46.0,0.2985696999999921
47.0,0.2987367333333471
48.0,0.29889443333335447
49.0,0.29905519999999797
50.0,0.2992128000000018
51.0,0.29938236666665335
52.0,0.03121540000006462
53.0,0.03130580000004102
54.0,0.03142420000006041
55.0,0.03155340000000706
56.0,0.03164990000004764
57.0,0.031743600000027065
58.0,0.031836500000054
59.0,0.031941100000040024
60.0,0.032064900000023044
61.0,0.032160200000021184
62.0,0.03225610000004053
63.0,0.032363000000032116
64.0,0.03248970000004192
65.0,0.04035710000005111
66.0,0.04051449999997203
67.0,0.040642499999989916
68.0,0.04078100000003815
69.0,0.04089080000005652
70.0,0.04100879999998597
71.0,0.04111799999998311
72.0,0.041225199999985314
73.0,0.04133600000000115
74.0,0.04148350000002665
75.0,0.041635100000007697
76.0,0.04178609999996752
77.0,0.04191670000000158
78.0,0.04202959999997802
79.0,0.042142900000044385
80.0,0.04229140000006737
