,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_learning_rate,param_restarts,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,1.167156744003296,0.024875477483415665,0.002152824401855469,0.0011762328694829162,relu,[68],0.001,1,"{'activation': <function relu at 0x108ed3f40>, 'hidden_layer_sizes': [68], 'learning_rate': 0.001, 'restarts': 1}",0.8633785009509384,0.8772767955315126,0.8411346176390136,0.8723084806759505,0.8661958689024628,0.8640588527399755,0.012436403373340026,10,0.865116796821943,0.8607954174820613,0.86887580246375,0.8625568945199238,0.8653589608005298,0.8645407744176415,0.0027479875163986746
1,3.803852415084839,0.05374588511834967,0.0016957759857177735,0.00041712188889030403,relu,[68],0.001,5,"{'activation': <function relu at 0x108ed3f40>, 'hidden_layer_sizes': [68], 'learning_rate': 0.001, 'restarts': 5}",0.869140292867265,0.881876893939394,0.864640757367996,0.8782747737998335,0.8710626032809131,0.8729990642510804,0.006247403666337834,4,0.8745440316655455,0.8708041518543546,0.876980837691733,0.8735384165758652,0.8750527823198815,0.8741840440214759,0.0020271585053410804
2,26.26437211036682,0.0617177604825364,0.0016945838928222657,0.00036917503282867534,relu,[68],0.001,25,"{'activation': <function relu at 0x108ed3f40>, 'hidden_layer_sizes': [68], 'learning_rate': 0.001, 'restarts': 25}",0.8651617681616096,0.8766474972163175,0.8543517003091472,0.861642348732072,0.8722096307975298,0.8660025890433353,0.007839685210173681,7,0.864576419354313,0.8637420833333335,0.8696098453867424,0.8667058197989173,0.863412000322068,0.8656092336390749,0.0023060002351229913
3,76.13977460861206,0.4936849886181406,0.0016464710235595704,0.00033139851108787797,relu,[68],0.001,50,"{'activation': <function relu at 0x108ed3f40>, 'hidden_layer_sizes': [68], 'learning_rate': 0.001, 'restarts': 50}",0.8819861742031554,0.8897427046196217,0.8572253510550425,0.8773390215514004,0.8774586539242832,0.8767503810707007,0.01075443114338179,1,0.8757133393301999,0.8750640243902439,0.881339299406335,0.8744041281113241,0.8775010788010504,0.8768043740078306,0.0024912366311460486
4,279.3324641704559,5.796017398311951,0.002615213394165039,0.0013904315533394104,relu,[68],0.001,100,"{'activation': <function relu at 0x108ed3f40>, 'hidden_layer_sizes': [68], 'learning_rate': 0.001, 'restarts': 100}",0.8615906943788381,0.8756175415260375,0.8418483412322274,0.8658444435564624,0.8535050910080227,0.8596812223403176,0.011417126567251575,13,0.8591703352461257,0.85566313445308,0.8638222330510004,0.8574936034731107,0.860587660187677,0.8593473932821987,0.0027786364381699774
5,1.227321720123291,0.021183298493598547,0.002135562896728516,0.0006274146862175798,relu,[68],0.01,1,"{'activation': <function relu at 0x108ed3f40>, 'hidden_layer_sizes': [68], 'learning_rate': 0.01, 'restarts': 1}",0.8633785009509384,0.8772767955315126,0.8411346176390136,0.8723084806759505,0.8661958689024628,0.8640588527399755,0.012436403373340026,10,0.865116796821943,0.8607954174820613,0.86887580246375,0.8625568945199238,0.8653589608005298,0.8645407744176415,0.0027479875163986746
6,4.109471035003662,0.04241517087678946,0.0016674518585205079,0.0003072828478598187,relu,[68],0.01,5,"{'activation': <function relu at 0x108ed3f40>, 'hidden_layer_sizes': [68], 'learning_rate': 0.01, 'restarts': 5}",0.869140292867265,0.881876893939394,0.864640757367996,0.8782747737998335,0.8710626032809131,0.8729990642510804,0.006247403666337834,4,0.8745440316655455,0.8708041518543546,0.876980837691733,0.8735384165758652,0.8750527823198815,0.8741840440214759,0.0020271585053410804
7,30.804593658447267,1.0451970382592226,0.0020897388458251953,0.0005197050790412462,relu,[68],0.01,25,"{'activation': <function relu at 0x108ed3f40>, 'hidden_layer_sizes': [68], 'learning_rate': 0.01, 'restarts': 25}",0.8651617681616096,0.8766474972163175,0.8543517003091472,0.861642348732072,0.8722096307975298,0.8660025890433353,0.007839685210173681,7,0.864576419354313,0.8637420833333335,0.8696098453867424,0.8667058197989173,0.863412000322068,0.8656092336390749,0.0023060002351229913
8,90.88396620750427,2.0592395751338013,0.00233154296875,0.000976871119474963,relu,[68],0.01,50,"{'activation': <function relu at 0x108ed3f40>, 'hidden_layer_sizes': [68], 'learning_rate': 0.01, 'restarts': 50}",0.8819861742031554,0.8897427046196217,0.8572253510550425,0.8773390215514004,0.8774586539242832,0.8767503810707007,0.01075443114338179,1,0.8757133393301999,0.8750640243902439,0.881339299406335,0.8744041281113241,0.8775010788010504,0.8768043740078306,0.0024912366311460486
9,282.49464139938357,1.9871114799179814,0.002259349822998047,0.0007701220757488157,relu,[68],0.01,100,"{'activation': <function relu at 0x108ed3f40>, 'hidden_layer_sizes': [68], 'learning_rate': 0.01, 'restarts': 100}",0.8615906943788381,0.8756175415260375,0.8418483412322274,0.8658444435564624,0.8535050910080227,0.8596812223403176,0.011417126567251575,13,0.8591703352461257,0.85566313445308,0.8638222330510004,0.8574936034731107,0.860587660187677,0.8593473932821987,0.0027786364381699774
10,1.3544178009033203,0.02153788556471395,0.0021968364715576174,0.000601583254334887,relu,[68],0.03,1,"{'activation': <function relu at 0x108ed3f40>, 'hidden_layer_sizes': [68], 'learning_rate': 0.03, 'restarts': 1}",0.8633785009509384,0.8772767955315126,0.8411346176390136,0.8723084806759505,0.8661958689024628,0.8640588527399755,0.012436403373340026,10,0.865116796821943,0.8607954174820613,0.86887580246375,0.8625568945199238,0.8653589608005298,0.8645407744176415,0.0027479875163986746
